SalesID,SalesPersonID,CustomerID,ProductID,Quantity,Discount,TotalPrice,SalesDate,TransactionNumber
1797,15,15073,433,4,NULL,"0,00",58:44.7,EVMHQGUZX628YE5BYJXH
1798,14,53373,203,14,NULL,"0,00",30:46.2,FVVR2ED6OLUZIKL7KFP3
1799,8,26100,298,7,NULL,"0,00",18:45.9,QO7JY10KO5U1VY0RPO2H
1800,12,84699,185,22,NULL,"0,00",23:18.2,8L79GTK3D47EFP6N83CC
1801,14,56302,238,15,NULL,"0,00",42:41.9,0F0XMLKGUQNLGH30AH8F
1802,5,67914,411,18,NULL,"0,00",13:57.3,A1MMG9U3HLP47757BT70
1803,23,44634,63,12,NULL,"0,00",32:05.5,JEKTY82NYL4W4QEDB6CP
1804,22,96775,26,25,NULL,"0,00",41:15.6,C5XG99YTYO0FTRN2TI1R
1805,7,38132,28,10,NULL,"0,00",02:06.9,JZL82HRT0NVAA68MCPY4
1806,16,43467,49,12,NULL,"0,00",01:56.6,ZX3HBYRBHOBYWS6C86R7
1807,19,62258,400,16,NULL,"0,00",58:21.2,Y055ILEGHS2NMK1HQRI0
1808,6,57285,267,15,NULL,"0,00",26:11.1,IYJCED293I6XU1XYCSDC
1809,3,82764,189,21,NULL,"0,00",58:09.4,0V8BA84UHF97HF1LS47B
1810,7,34401,436,9,NULL,"0,00",59:35.4,D9VPRI4JEY4NNH3A034X
1811,18,96988,129,25,NULL,"0,00",37:59.1,L3XQDLVCJN60ONLDLIP0
1812,2,31904,83,9,NULL,"0,00",00:18.8,3G4JTYYAR02DRR6YZEX9
1813,2,2360,446,1,NULL,"0,00",32:43.8,UAYMZUHXFKFX4IMT6JNW
1814,19,7521,449,2,NULL,"0,00",05:11.7,RN3NWVFEM4SR4865XU3G
1815,9,7166,288,2,NULL,"0,00",21:58.7,CFNGM9K4SVAC43NUZ2Y2
1816,21,58737,302,15,NULL,"0,00",49:06.2,TGN6Z9GN9OJFOF7G69LV
1817,11,76287,114,20,NULL,"0,00",49:44.9,T9HEZ5IAYR5EUIZZAN03
1818,22,33224,204,9,NULL,"0,00",10:03.6,J6QWGOGESSC78075RZ3X
1819,16,22356,39,6,0.2,"0,00",25:39.7,BWE1UW7GWMLRS92QHJH2
1820,23,61417,34,16,NULL,"0,00",30:39.8,5ZS6LISUINW6489CVLR8
1821,4,93455,58,24,NULL,"0,00",10:49.9,V5RGGQ4E9FMUG5XLU8EF
1822,15,55620,201,15,NULL,"0,00",11:09.5,DZPLO1SEMYPUYAT1Q5RN
1823,6,84747,341,22,NULL,"0,00",13:32.4,97ABO3CQ0CDSBH62USPB
1824,22,28557,374,8,NULL,"0,00",00:29.8,MHW0HU3K33MR64RE90XG
1825,7,56899,13,15,NULL,"0,00",01:40.8,LLC1NSNZVD2CEMPDA688
1826,9,32211,340,9,0.1,"0,00",13:01.7,W8R14DENLRRUD1WKZU2G
1827,15,85489,335,22,0.2,"0,00",46:33.4,8QKERH21ZTP8GOCKZIF8
1828,18,72253,317,19,NULL,"0,00",22:48.0,ALAH1LTTBC6RKOH6MCVC
1829,4,52341,263,14,0.1,"0,00",37:46.2,LY2MWCJZZBM89X59XQW8
1830,11,79304,386,21,NULL,"0,00",42:07.2,NHJGW0UED5JVPOM7U48A
1831,2,91608,114,24,NULL,"0,00",49:31.5,C0JJAQCWPMY4EYHJ60CO
1832,11,48079,10,13,NULL,"0,00",32:52.8,M53CK9I22LNYDBGZWL9I
1833,1,70897,353,18,NULL,"0,00",25:42.8,NJLRBQ5ON4VL8PVG6QHT
1834,16,27912,75,8,NULL,"0,00",28:10.9,M0A60M1J9E354YMIL9ID
1835,19,32905,59,9,NULL,"0,00",09:14.0,EGRC5LKJQVRPM1IALA44
1836,10,4743,11,2,NULL,"0,00",57:21.5,EQSG4R8YLHYFG7KITV0G
1837,16,40187,7,11,NULL,"0,00",45:47.5,JJBFHX48ZYE990QZV0UC
1838,22,87603,360,23,NULL,"0,00",37:57.4,4ESA5TYRRF3O4U7H0MT4
1839,7,88985,136,23,NULL,"0,00",19:03.7,LIK677TJXU53DE5I5B36
1840,14,77636,263,20,0.1,"0,00",29:46.0,8JAL45JIVE07VJV83YM4
1841,10,78736,180,20,NULL,"0,00",31:43.1,TLXKQG2YUAQY9CZ9L21A
1842,8,3834,275,1,NULL,"0,00",50:12.7,2G4WIV9A2DG29FYD1DPH
1843,3,48904,251,13,NULL,"0,00",21:14.5,03A9M6VYIWLT5R4SO8LS
1844,17,88602,86,23,0.1,"0,00",42:51.4,SX9WZX1WKOCTH1CUMVOD
1845,17,92861,357,24,NULL,"0,00",37:33.7,JHV83OTKC53OV760DN8U
1846,18,10908,71,3,NULL,"0,00",42:34.5,X780NPSY1DWED8GENV98
1847,22,73764,426,19,NULL,"0,00",12:52.2,7J84MT6T88FJ8L9M8FY0
1848,19,7243,446,2,0.1,"0,00",42:19.6,BR6AHYPMQRYMQQN0V0VL
1849,14,71684,423,19,NULL,"0,00",45:23.9,T4HV4N6REGA7QWR1U5VG
1850,9,21815,218,6,NULL,"0,00",58:46.9,IHGXIVMMDE3EGHNPEDBJ
1851,3,49984,285,13,NULL,"0,00",02:56.5,BAOE0UVY0V04YBN0YMRK
1852,16,80608,229,21,NULL,"0,00",48:41.1,117S9E4BFRJXB66SIH1Q
1853,22,31017,164,8,NULL,"0,00",05:06.5,CI39H6ZPGRJZP99GLQFQ
1854,8,63442,265,17,NULL,"0,00",48:06.1,K4G7N4H7F4QTIOI3JS75
1855,8,90004,127,23,NULL,"0,00",12:28.3,ZZZYLWXCXRL00REM2U2I
1856,23,683,38,1,0.1,"0,00",31:32.3,1NT57LQC2X7L0L4H817K
1857,22,81927,70,21,NULL,"0,00",00:24.9,HC5SHX4HGY5M3YC6SEB6
1858,2,16078,141,5,NULL,"0,00",31:35.7,VTDEZ695USUYNJANCQNL
1859,16,39876,13,11,NULL,"0,00",39:34.8,LZ2ZXNRBFNVDWMJSEHRU
1860,21,5922,140,2,NULL,"0,00",49:05.3,M5AOGF2IGNNL39UAF2II
1861,2,56737,166,15,NULL,"0,00",15:23.1,E5ZLRWRVY8WQJZTSBG8P
1862,1,88764,83,23,NULL,"0,00",35:33.3,ZZ8RSDPHZE8CI70B2OIA
1863,2,4945,4,2,NULL,"0,00",48:25.0,HERUJ90I4LAS1F5RTYJ2
1864,16,3460,256,1,0.2,"0,00",16:02.2,YUOE1STG8SPE5HKHX83O
1865,6,41553,323,11,NULL,"0,00",10:03.8,VSXJHRUK9QZ88IK2FIH7
1866,8,48910,120,13,NULL,"0,00",05:06.4,VTLDVXLAWPFDF32RVJ0Y
1867,2,59767,182,16,NULL,"0,00",34:36.0,Z1Q6WY0EHQLHWZYC5LT9
1868,9,73207,371,19,NULL,"0,00",04:32.9,C0JUTFIBKYG95WSU7ZYL
1869,23,73376,391,19,NULL,"0,00",55:57.6,EZTWJ43EPY7PLM16C3JH
1870,23,2424,278,1,NULL,"0,00",24:37.2,WR58Q36HYMUNEY0PX9BE
1871,5,18550,295,5,NULL,"0,00",03:18.6,V09KK9QOUWF3SH8OOT0W
1872,12,87443,207,23,NULL,"0,00",11:47.5,QBC16O0GET8261QVO6TF
1873,15,42998,69,11,NULL,"0,00",50:59.9,4QFKMGS19GAHZ5PXJDLQ
1874,2,43480,228,12,NULL,"0,00",NULL,F260LGHS0M7G4MLWGJ87
1875,14,81441,307,21,0.2,"0,00",55:53.7,5CYL7W1Y5T8PKON8J10B
1876,20,89622,236,23,NULL,"0,00",58:56.7,8T30VJ302TCITAQ8FEJG
1877,12,6717,403,2,NULL,"0,00",20:37.1,VTYRJXXNXI8W6WIUKBDX
1878,13,94904,256,25,NULL,"0,00",49:55.0,2ZV7REX04NGUDD049CL5
1879,6,34456,18,9,NULL,"0,00",30:41.0,5B4LMD7DV26IXST3JRJ0
1880,13,45991,395,12,NULL,"0,00",22:56.1,TUS1SJIQAZSRKXOQL40Q
1881,10,57206,366,15,NULL,"0,00",19:06.4,8K9CGK60QK15PCGCJTTP
1882,19,78246,342,20,0.1,"0,00",00:09.5,L3EQCV5DXNI90KAIPCYB
1883,4,570,346,1,0.2,"0,00",04:13.8,KEQLVL8D2A710NGUL4P1
1884,18,30527,46,8,NULL,"0,00",37:24.1,SXJWOR5UUHUDW1OO4G9W
1885,8,29320,102,8,0.1,"0,00",38:59.3,VCB80XTN489A3RH7P7T2
1886,9,11000,338,3,0.1,"0,00",39:10.6,8TCN3LS6GNF4NWK7NNUC
1887,12,17062,298,5,NULL,"0,00",00:50.4,Q9L2T96HF9GTGNJZKXB1
1888,16,7455,89,2,NULL,"0,00",27:46.2,NLT5FUXZ2KZQCIKQLACL
1889,9,36668,401,10,NULL,"0,00",37:36.7,1DZB79182PIBP2NSXDE9
1890,20,32223,21,9,NULL,"0,00",15:42.6,DOH335Y8ZMZFSL7TU8LV
1891,11,21575,393,6,NULL,"0,00",37:41.7,ZUGFNFWXOWXC7OPI8432
1892,14,24110,319,7,NULL,"0,00",56:56.6,33JVXHGZ25SDQDU0NFQ2
1893,7,47727,347,13,NULL,"0,00",14:11.9,BQ13KWIBM3ISRVRWJQXF
1894,10,83064,448,22,NULL,"0,00",58:22.7,LQ5YGAUHKOD0OSCISCKY
1895,13,20899,98,6,NULL,"0,00",29:58.4,G1AKZI334PSNCPZW43LN
1896,9,88731,97,23,NULL,"0,00",14:22.9,1F5S23EEQDDGA4OUDGSQ
1897,6,97648,272,25,NULL,"0,00",56:09.8,FZKDC2CMO8YAUFM5SXFO
1898,11,45444,448,12,NULL,"0,00",01:47.8,DBF61KA1QMTWELGKEP01
1899,11,47050,216,12,NULL,"0,00",05:12.3,24E5GP2PLJD2O2O57AH2
1900,10,43951,237,12,0.1,"0,00",32:47.5,XM5EFT6LD7EMXB600LV8
1901,16,49900,341,13,NULL,"0,00",32:27.4,53FUQJRE7EIZ65I8R0WW
1902,14,557,56,1,NULL,"0,00",07:58.4,7BYFRQH56PMT9RIPJP9E
1903,19,32627,56,9,NULL,"0,00",08:19.2,5SWNR5NR8LZB7YRHFYSA
1904,15,69260,145,18,0.2,"0,00",46:22.0,1PW6WDZJ8AMIX1I2S0KU
1905,4,3265,376,1,NULL,"0,00",20:46.6,X3NH2TR84QG4X430HUSN
1906,14,61300,79,16,NULL,"0,00",55:28.3,0ACT9W9ENY8FV3L8OUK8
1907,2,37611,160,10,NULL,"0,00",51:09.0,4K6EZXF1A5S64XTAOTXI
1908,21,86297,388,22,NULL,"0,00",57:41.1,GR8O11HRS08EYWQ6F9YT
1909,18,80760,411,21,0.2,"0,00",09:12.9,CSF8R5SYZ0MQGNSXPYWY
1910,12,382,343,1,NULL,"0,00",49:09.4,H5KS60348JYOH4ZTGAVO
1911,11,92726,88,24,NULL,"0,00",51:51.2,TZLOI9X9QB2V2UMVGK5O
1912,9,85783,267,22,0.2,"0,00",41:37.3,RHO2ZIT49N19HO6Y3OR6
1913,20,80381,123,21,NULL,"0,00",29:43.9,I7WTEACXZQQ0Z1HXMIR4
1914,3,92644,71,24,0.1,"0,00",08:39.6,GO0LL5GWCWDIY89R8K8H
1915,11,47475,226,13,0.2,"0,00",20:28.4,9WB9IMO1H502Q1JV8T4V
1916,6,77251,277,20,NULL,"0,00",48:55.8,MUCH0T85DYJMY7RPB3IR
1917,21,88195,190,23,NULL,"0,00",11:09.3,UQDG86PW0Q3L4M2YSHTG
1918,7,73178,411,19,0.2,"0,00",58:09.2,47HFSUS5WQM46R3Z0RMI
1919,8,72899,155,19,NULL,"0,00",09:25.7,C7G1TKOQJLOAYQJW1FBX
1920,21,30554,437,8,NULL,"0,00",36:51.6,40GGXUZZRQ6YMRZ1DZA3
1921,19,31848,274,9,NULL,"0,00",09:13.4,C5XU81K2ZBAKI87ZLVPP
1922,10,52313,94,14,NULL,"0,00",37:20.1,SVIBCZJUNG1UBSVIMPTE
1923,23,36539,423,10,NULL,"0,00",56:59.3,SEVE3IS1S3KENKAFIV10
1924,4,41153,370,11,NULL,"0,00",48:50.3,BU9Q6GBGY5WAUZGMX8GR
1925,12,79608,337,21,NULL,"0,00",18:15.9,VCGFO8L33TREOHJMOW2G
1926,14,93199,428,24,NULL,"0,00",27:40.6,TYO3TKTTLNL9EGISAI8Q
1927,5,39716,313,11,NULL,"0,00",49:06.8,VB4W5IW08BDA81ESCVNR
1928,5,58693,73,15,NULL,"0,00",13:24.8,H655A11TDEUQ7XMJ6N1W
1929,13,22581,131,6,0.2,"0,00",21:01.5,CB7Y5E30YNKY3E5YRUHV
1930,6,91470,211,24,NULL,"0,00",41:30.8,VXJK13R857LVG4UY64MY
1931,14,90734,417,23,0.2,"0,00",02:46.9,FRAR3JHLFSK1MHEOE4AB
1932,2,60032,407,16,0.1,"0,00",18:49.3,SFY3M9A0KQUXDG58SXKA
1933,2,47855,40,13,NULL,"0,00",44:42.7,PF1TUMG9SZCM0MBBOG97
1934,20,89264,233,23,NULL,"0,00",57:53.5,U2P3918FM6P1530W9SNU
1935,20,94851,54,25,NULL,"0,00",50:28.7,SQIACTUX3GB22UDCQKL7
1936,20,56649,311,15,NULL,"0,00",11:07.9,5SMLVIBEFOMDT2B7TX7E
1937,1,45619,286,12,NULL,"0,00",51:50.2,IQEY38NKJ71MYNXVPHAI
1938,13,30069,202,8,0.2,"0,00",17:51.8,OSOP8S14XNDTAM28MRAO
1939,15,27262,123,7,0.2,"0,00",16:37.4,VGKRVFDB3FWWZUXP9UFL
1940,18,66780,23,17,NULL,"0,00",43:31.0,MKNTN0UN3P0TOSB4YDDN
1941,7,72149,178,19,NULL,"0,00",48:01.6,T7HXAS4IDWU2E9WWX8EJ
1942,15,29525,363,8,0.1,"0,00",03:09.3,0QW2B1MLBH2XMSC6WC8P
1943,21,25454,130,7,NULL,"0,00",18:33.4,QS5Q9JF705Z44THLUZQI
1944,20,36286,58,10,NULL,"0,00",48:27.3,1FS4RGJQ1V6TKAXQB1I6
1945,10,38257,386,10,NULL,"0,00",23:51.4,AC3TIZUL1DH77ODDMH2V
1946,2,34552,127,9,NULL,"0,00",56:04.4,Y9SBJJKUJX7CJR2PB9HP
1947,18,42488,197,11,NULL,"0,00",27:12.7,0IOLDLJCPJGAXB2AHYGA
1948,4,53842,276,14,NULL,"0,00",05:32.2,HF9VOXAOA8K6BYQ4P6X0
1949,22,35590,222,10,NULL,"0,00",37:54.3,UER1LFZETA1EEI3EQPO8
1950,8,42408,273,11,NULL,"0,00",41:02.6,EBV4LDC6RSIA8N1IT2IB
1951,12,537,359,1,0.1,"0,00",03:13.5,GXJSXFNPZG8RTF3VXZ1N
1952,22,24470,313,7,NULL,"0,00",58:00.6,2II45V2WWM6XEYDCBOXO
1953,3,71305,294,19,NULL,"0,00",52:22.1,SBAIF7XMW2GN1EE0ORKL
1954,14,16497,231,5,NULL,"0,00",28:20.7,2T1TEHPJLB4YR978LQN4
1955,14,12103,416,4,NULL,"0,00",23:34.1,0KQADKYCNWC3NQH8O0Q8
1956,7,96347,248,25,0.2,"0,00",55:07.2,BQBO957R21XGK29BJ1WQ
1957,14,62778,85,16,NULL,"0,00",10:59.1,XFRV4IP0WQWV6OTEL3FQ
1958,15,90234,139,23,NULL,"0,00",19:29.0,LUFM3O7W5YTHWEBKT5MH
1959,3,88411,260,23,NULL,"0,00",28:06.1,6B0KEDFXXXHZMCKC81UI
1960,13,8826,400,3,NULL,"0,00",53:06.0,RR2E9AITSYS9TEJE2OAR
1961,9,21585,218,6,0.2,"0,00",06:21.5,70BH91R8K3SZMFJX643X
1962,20,77677,87,20,0.1,"0,00",37:44.2,5ZPQSX0X6CJQ4JRQWZ8Q
1963,9,63717,258,17,NULL,"0,00",36:39.6,7U097Z0GVK7TW11MRH4Q
1964,13,88050,201,23,NULL,"0,00",27:42.1,ER99HVS7A4V6HX4OHLX0
1965,22,8408,379,3,NULL,"0,00",46:22.5,ARBW8HP45I30AT2RZP48
1966,9,32694,133,9,NULL,"0,00",33:01.8,LGCME4WX9W6QT4ZXD8D2
1967,8,37928,227,10,NULL,"0,00",56:54.6,5MR6642XHVTS6OBZ9UDT
1968,1,89877,342,23,0.1,"0,00",31:50.4,VLWAGO3TMGQ56GTLG8ZU
1969,7,96553,18,25,NULL,"0,00",18:10.9,R0DYNFOY3E09W90UVPFY
1970,15,89585,368,23,NULL,"0,00",09:20.5,VE2M08HETMDY63LJCT9E
1971,5,31632,444,9,NULL,"0,00",57:05.5,J1QWA7TQKIJVVWLBBM76
1972,8,58126,441,15,NULL,"0,00",53:17.5,ASMAP5FBJV6J8CDBQP1O
1973,16,45917,289,12,0.1,"0,00",41:31.8,83T3B7Z70628B894LK1E
1974,14,6120,132,2,NULL,"0,00",25:54.7,1MDBMK80LX6IV2PS6EYF
1975,14,57164,260,15,NULL,"0,00",48:50.0,IO3BX34645Z987GGSOMQ
1976,4,2324,364,1,NULL,"0,00",06:04.2,F9WQF6JCE52ZBIY9ZPH4
1977,12,26859,417,7,NULL,"0,00",18:46.8,HR68NU8BEQCOX3E7LHWK
1978,4,253,365,1,NULL,"0,00",08:32.0,PZXAXOI6SZ5MCYIPHSBB
1979,18,2897,436,1,NULL,"0,00",24:58.8,0FQAEEJ1E7KKZRR9YQ5P
1980,11,45057,211,12,0.2,"0,00",22:11.5,MQ72K5WI4PL8TPK60I9Z
1981,20,50711,232,13,0.1,"0,00",00:27.9,DRK1C6QGI15LVDOJ7U9M
1982,1,84634,37,22,NULL,"0,00",43:34.5,AIZB6272Y7VQ09YM07Y6
1983,7,23104,304,6,0.2,"0,00",35:30.6,LNFMYCVNSO0CK29LQ64I
1984,5,78932,310,20,NULL,"0,00",39:58.9,KUAVU3QW7NBFIPVKO8QB
1985,18,90933,304,24,NULL,"0,00",38:17.3,5IVDG6P1A0TNN0S5R485
1986,15,66264,104,17,NULL,"0,00",04:46.4,L1OW2DE01XE7ZEBEIDX1
1987,23,87487,114,23,NULL,"0,00",26:27.3,WMHSVP2FX4H6NKH6GDTA
1988,11,31358,261,8,NULL,"0,00",16:22.1,92FGNLHQ9QB3WOF747OB
1989,6,77161,270,20,NULL,"0,00",34:19.3,3TW0BUU71Z4QUNJ2C73L
1990,14,97263,258,25,NULL,"0,00",55:21.5,OE62RW2ZB64ZF59IFCRM
1991,6,92631,226,24,NULL,"0,00",00:08.8,7Q6D10V5SZKQXFFQXKXS
1992,9,54145,147,14,NULL,"0,00",32:21.3,PTZRFIAJWUCY5HNZPPW6
1993,11,40418,394,11,NULL,"0,00",49:45.7,J6K8IQUSIRTUAHX7MMHL
1994,2,18436,175,5,0.2,"0,00",23:31.4,W58RRXRQ8V1MD6MEIXSG
1995,9,45196,258,12,NULL,"0,00",37:09.5,D3I4U0QR32EK9M1CGQS2
1996,11,93231,91,24,0.1,"0,00",10:17.3,AWR8XAAS3PP5TI1PNXX0
1997,7,64567,106,17,NULL,"0,00",26:29.6,4SN14JK2160DP37QVXPF
1998,9,36164,381,10,0.2,"0,00",50:51.3,ZDOFF40MSTU235347SRQ
1999,22,27879,131,8,NULL,"0,00",02:04.8,1IPS3FUYRZ8KZ5FYLPFK
2000,2,5563,254,2,NULL,"0,00",50:49.6,9D5AMX3MO4YP8XUZMBO5
2001,18,95383,353,25,NULL,"0,00",59:09.8,0TMI30N5L2B6AS5JHGHR
2002,18,51371,307,14,NULL,"0,00",55:22.3,3U9UQ7LZYEQER8JJSJXF
2003,21,56049,258,15,0.2,"0,00",47:21.3,31MJY4PF5U7ECXZCNCS2
2004,7,44764,307,12,0.1,"0,00",28:33.8,MOKRIKL0OXJBUZSMBS2W
2005,3,10776,282,3,NULL,"0,00",43:57.1,TJJ0FAK6565CAHC2SFK3
2006,4,41171,371,11,NULL,"0,00",09:56.0,GWN2HY6PBKP6LS50Q3A1
2007,7,77313,25,20,0.1,"0,00",16:28.8,JQDYJIFKICIT5DMWYXBE
2008,13,65185,163,17,NULL,"0,00",26:27.4,TMG6OO711B91LX693XGQ
2009,1,58092,424,15,NULL,"0,00",39:30.6,T76DGFI4S6YNCP3XSVT8
2010,10,9780,52,3,NULL,"0,00",17:30.0,H18RJFGMUZVOC0F9T89O
2011,18,69489,284,18,NULL,"0,00",36:20.5,95AE872BB2MHLB5XLXZ2
2012,11,62525,173,16,0.1,"0,00",02:27.1,Y63Y0POOZNKJM8VXCB8E
2013,21,87338,156,23,NULL,"0,00",54:30.1,JX86QO9B7A9MEAY7F8HE
2014,16,43355,50,11,0.1,"0,00",05:54.6,BF2YZ39Z8MQN7F9USA0E
2015,17,56874,168,15,NULL,"0,00",52:38.2,SCAW8XXPX2R0N7H68RL0
2016,8,35710,181,10,NULL,"0,00",22:46.9,YOIZ6VPDNXHZ9J3R1Q6C
2017,14,54573,236,14,0.2,"0,00",02:13.7,BJZNJ8RNKJFE2UNSX127
2018,4,83544,400,22,0.2,"0,00",56:40.7,A590ENEE60FN1M5IBMNY
2019,18,95876,350,25,NULL,"0,00",49:24.8,2E1L7PGZ4O35X1EPM5KC
2020,7,40904,276,11,0.2,"0,00",41:36.1,DI0Q07H9LFE8M7Q8F6YY
2021,9,43967,20,12,0.1,"0,00",06:34.6,2CBH3LRSOH3MGOW0U6IY
2022,20,6570,418,2,NULL,"0,00",40:32.5,I9PWBUNH7YMETB6P8XMP
2023,18,12716,73,4,NULL,"0,00",57:31.0,WXBM5IT8K0GZPJ2LLSQ3
2024,16,98049,212,25,NULL,"0,00",22:49.4,HIH7MDQAL8V89LBDA5BT
2025,10,95714,142,25,NULL,"0,00",09:11.7,NY5E4R33N5VM4FFUEI43
2026,20,76247,297,20,NULL,"0,00",24:44.2,YRKRFYR8AME92TJBTILM
2027,21,17709,47,5,NULL,"0,00",03:31.8,Y30M45WJVM6QBO7LMOTC
2028,15,27481,114,7,NULL,"0,00",18:00.4,CJGC2LVJK0JHQ0NK4BSU
2029,5,59684,327,16,NULL,"0,00",48:45.2,FZ7JQ5CP6TS9BLKJA2J0
2030,4,62693,169,16,NULL,"0,00",38:32.7,AMN8LOJ1ID0H6XJ8SBGJ
2031,21,36516,259,10,0.2,"0,00",39:34.5,D7Q7EF30U99UO4DKB4GS
2032,3,89455,36,23,0.1,"0,00",27:55.5,OGSS4N0AIQ3H6WFW179G
2033,5,71134,234,19,NULL,"0,00",06:27.2,O4RNHT6OG60Q5PQYFAR3
2034,16,96093,182,25,NULL,"0,00",34:09.2,BI5DI7YNAX6CO0C15MUT
2035,16,48433,310,13,0.2,"0,00",23:01.7,1K2Q17OYLXIDACLL9ZL8
2036,3,98100,378,25,NULL,"0,00",05:05.5,69TDGOEX9NW939Y3MH09
2037,4,28585,232,8,NULL,"0,00",56:13.2,O0OZDOQFVN9LLVA9CKI9
2038,23,77099,449,20,NULL,"0,00",06:56.8,C9L362NINHLYCH84E30O
2039,3,68157,28,18,NULL,"0,00",56:01.8,E0NNIENTAXHZNCR3V6L2
2040,14,49763,385,13,NULL,"0,00",28:21.2,85NM9D14YGILKX8XGON0
2041,9,87711,80,23,NULL,"0,00",48:17.6,CK3YO5H0IWFLJ6V0191L
2042,11,22302,404,6,NULL,"0,00",59:59.9,CGZD3EI6FIX19VKKNK7K
2043,11,72026,290,19,NULL,"0,00",36:51.5,FK200RDXEEMFZ044KKQZ
2044,19,67382,218,18,NULL,"0,00",16:49.4,2DHJABAGDOT1KWVWD3N4
2045,20,27775,427,8,NULL,"0,00",19:01.0,04AM9UGF30HK9C6LGQG3
2046,18,30106,54,8,NULL,"0,00",57:41.7,1PTDE4877H3UL297W0GU
2047,11,65567,444,17,NULL,"0,00",37:51.2,AOCGBKPBWC71RZEH9UQ7
2048,18,95822,344,25,NULL,"0,00",43:51.1,VIDQOAXDKPZ8GR1HX3JJ
2049,8,60322,8,16,NULL,"0,00",30:53.2,A4VST2VPN5PMSE5YQN9S
2050,2,9486,77,3,NULL,"0,00",14:22.6,CM7TB7D0BR6OBKDIXU71
2051,20,38658,307,10,0.1,"0,00",08:03.6,WK9LODVI6GAQYYINZIVI
2052,3,79783,158,21,NULL,"0,00",29:48.9,BEJYGTRGSS2Q9F2Y7NUH
2053,15,39047,32,10,NULL,"0,00",01:26.5,5BWXDMVUXCCJYK5QN7J4
2054,16,85734,308,22,NULL,"0,00",20:28.7,DN80PJFPRV00863N037W
2055,16,60355,235,16,NULL,"0,00",44:15.1,VGP6AUX7KFADFRONXN3G
2056,22,88813,387,23,NULL,"0,00",18:37.3,6HBJQE22N3C8GI6ITEOI
2057,23,38655,234,10,NULL,"0,00",57:51.3,7FQNSFFZ2F3GGOZENKGU
2058,6,56759,46,15,NULL,"0,00",24:31.9,XBX5Y8H539EXMY1LVXYN
2059,21,47810,165,13,NULL,"0,00",19:22.1,KN9SZT746T8NDA3SIU6X
2060,6,33289,438,9,NULL,"0,00",19:12.9,Y6OITQXTSMH71COODYEA
2061,6,23462,324,6,NULL,"0,00",06:24.2,XF699NYTC2SP9LHK9629
2062,15,49832,363,13,0.2,"0,00",58:28.3,D6QGBYF35WRNS0QI9K3Z
2063,8,5501,289,2,NULL,"0,00",37:42.2,FKPIRR643SB0QK8FTYPI
2064,21,94159,256,24,0.1,"0,00",00:57.9,7601GKR10LZABYM1YJ69
2065,12,72023,246,19,NULL,"0,00",37:55.4,24FN2GH2GLEH98DOGA7E
2066,15,78793,248,20,NULL,"0,00",08:25.0,36CQFLMEUEI9R52KEE39
2067,7,90151,391,23,NULL,"0,00",55:59.9,KZLS1P8CI9ZUVYX3WNVV
2068,6,90004,426,23,NULL,"0,00",20:20.9,L7V7I3B41W353J6RXDWD
2069,23,93681,192,24,0.1,"0,00",42:52.9,C4JEV64HIR8DBYSPLIMW
2070,15,57534,243,15,NULL,"0,00",47:32.6,GCVPSFRBZ9YIL82CTMX7
2071,5,7126,402,2,NULL,"0,00",26:33.7,J4VRRKE1CUAGTVSNP2RC
2072,14,76233,240,20,0.2,"0,00",55:16.9,II9VPPPDSWOPKX80X1UD
2073,2,15388,372,4,NULL,"0,00",00:38.9,MEO1RDAO3J5VI0MMV1VP
2074,4,46113,418,12,NULL,"0,00",21:03.5,KYLR9XKNS1WYVW3KTXCE
2075,22,51953,196,14,NULL,"0,00",53:18.5,OCJT2XLE1ZZOL2G3AIFQ
2076,22,21665,69,6,NULL,"0,00",06:34.7,BI8WM3J123IAZVM2X60Y
2077,9,33304,129,9,NULL,"0,00",03:41.0,Q2XA9TNGIFWNNDUAXFT1
2078,23,44094,307,12,NULL,"0,00",40:41.7,ZVGDL7U1DBFRRKGBMCAW
2079,20,70274,238,18,0.2,"0,00",03:48.4,JOMMBHRS0Q6XXR6HWOMT
2080,15,65608,88,17,NULL,"0,00",11:30.0,53HWVTEYB3J5RF7TQ9P2
2081,10,10680,305,3,NULL,"0,00",46:53.1,CL8UUT9TPON35DL4QGOD
2082,3,20646,156,6,NULL,"0,00",19:40.7,ONNS5BYN5EXQ6SI81104
2083,7,65919,107,17,NULL,"0,00",47:07.2,LEV1L2MO0T0OFOXL2PHB
2084,4,50199,251,13,NULL,"0,00",34:22.6,KAQCZK2WPEO9O38RQJ9C
2085,7,24035,314,7,0.2,"0,00",30:29.1,5KW2Q4KNZCITZ145PMHJ
2086,19,55493,101,15,NULL,"0,00",09:45.6,BEBFRKOTC58Z6FPTA8GH
2087,12,50409,5,13,NULL,"0,00",26:28.9,P26GO24M1XSS6U5KNYKW
2088,13,84159,379,22,NULL,"0,00",45:58.5,N6ATSMEBED12JLB5Y2IK
2089,1,35738,400,10,0.2,"0,00",49:54.1,B7G60KK8N9VLG2VWMWGP
2090,18,58380,376,15,NULL,"0,00",04:24.3,MJQQN8TFOW2BLCZUMR1U
2091,3,59445,144,16,NULL,"0,00",07:14.2,R45G3IF9C62UWPOPGDCQ
2092,22,70586,186,18,NULL,"0,00",31:41.3,YDT9UQW2Z4EU7UFL9JPD
