,ProductID,Quantity,Discount,SalesDate,SalesTime
3325405,291,14,0.2,35,62
3325572,291,13,0.0,91,170
3327394,291,3,0.0,77,1060
3327458,291,19,0.0,79,479
3327493,291,19,0.0,124,698
3328485,291,25,0.0,59,469
3328858,291,11,0.0,90,707
3329466,291,23,0.0,86,176
3330079,291,25,0.1,23,385
3331227,291,17,0.0,1,332
3332011,291,24,0.0,108,827
3332506,291,1,0.0,56,666
3333171,291,25,0.0,75,1034
3333569,291,16,0.0,76,326
3334172,291,9,0.0,61,1345
3335475,291,6,0.0,25,1167
3335626,291,17,0.1,113,1056
3336574,291,11,0.0,49,1262
3337449,291,18,0.0,59,736
3337493,291,8,0.1,45,172
3337535,291,14,0.0,18,924
3337623,291,24,0.1,59,1151
3338300,291,20,0.0,7,414
3338487,291,7,0.0,10,1185
3338761,291,18,0.0,4,309
3339117,291,24,0.0,26,688
3339371,291,11,0.0,4,344
3340284,291,4,0.0,70,1063
3340389,291,21,0.2,38,1279
3340983,291,12,0.0,81,660
3340987,291,24,0.0,17,865
3341092,291,19,0.0,123,1204
3341260,291,9,0.1,50,1228
3341645,291,10,0.0,106,274
3342215,291,4,0.0,34,716
3342304,291,20,0.0,91,884
3342766,291,7,0.0,79,1424
3342937,291,17,0.0,119,1140
3344050,291,9,0.0,124,612
3344140,291,25,0.0,64,632
3344635,291,18,0.0,94,1085
3345124,291,8,0.1,30,552
3345149,291,10,0.1,80,1436
3346222,291,5,0.0,103,1249
3346532,291,18,0.0,20,980
3346544,291,17,0.0,30,1389
3346919,291,20,0.0,72,1347
3347080,291,24,0.0,88,427
3347221,291,5,0.0,17,534
3347391,291,12,0.1,56,10
3347530,291,23,0.0,39,401
3347677,291,12,0.0,29,1281
3347830,291,8,0.0,28,1214
3348656,291,10,0.0,118,1390
3348922,291,17,0.2,56,1412
3349963,291,16,0.2,93,856
3349975,291,24,0.0,2,339
3351506,291,12,0.2,96,1398
3351744,291,15,0.0,4,699
3351987,291,11,0.0,4,1353
3352723,291,11,0.0,125,522
3352930,291,6,0.0,13,911
3353503,291,5,0.0,45,647
3354223,291,17,0.0,108,392
3355104,291,21,0.1,62,879
3355529,291,16,0.1,64,656
3356152,291,17,0.0,82,113
3357101,291,20,0.0,50,150
3357192,291,10,0.0,19,816
3357989,291,24,0.0,114,690
3358627,291,16,0.0,12,63
3359804,291,14,0.2,120,429
3359879,291,20,0.0,6,869
3360028,291,10,0.0,107,1168
3361782,291,18,0.0,128,1303
3362417,291,2,0.2,6,465
3363152,291,16,0.0,119,546
3363195,291,4,0.0,89,254
3363593,291,1,0.1,87,1158
3364930,291,10,0.0,58,333
3365149,291,19,0.0,40,1191
3365226,291,9,0.1,15,871
3365470,291,20,0.0,44,1230
3365518,291,17,0.0,99,89
3365537,291,8,0.0,32,169
3365970,291,13,0.0,2,660
3365988,291,1,0.0,43,121
3366324,291,14,0.0,98,107
3366882,291,4,0.2,124,1416
3367870,291,10,0.0,22,722
3369186,291,17,0.0,119,247
3369489,291,6,0.0,128,677
3370490,291,8,0.0,75,1352
3370742,291,23,0.1,21,1150
3372484,291,22,0.0,26,253
3373104,291,9,0.0,95,1375
3373154,291,11,0.0,19,277
3373224,291,18,0.1,126,1323
3373671,291,3,0.0,98,5
3374259,291,14,0.0,5,1372
3374799,291,9,0.0,54,218
3374878,291,21,0.0,72,308
3375761,291,24,0.0,120,652
3377672,291,1,0.0,0,419
3377694,291,14,0.0,118,524
3377699,291,8,0.0,55,724
3377876,291,24,0.2,22,334
3377924,291,8,0.1,51,1375
3378671,291,8,0.0,4,1095
3378909,291,23,0.0,39,313
3379548,291,19,0.0,89,615
3379694,291,14,0.0,2,491
3379851,291,8,0.0,119,931
3379857,291,7,0.2,95,213
3379997,291,5,0.0,105,550
3381598,291,5,0.0,56,440
3382107,291,4,0.0,34,758
3383739,291,6,0.0,126,1087
3383748,291,11,0.0,92,583
3384898,291,10,0.0,2,67
3385046,291,5,0.0,31,543
3385236,291,19,0.0,124,733
3385617,291,12,0.0,1,1359
3385623,291,13,0.2,23,817
3387228,291,20,0.0,37,759
3387272,291,24,0.1,65,636
3387827,291,2,0.0,123,1276
3388716,291,4,0.0,78,773
3388947,291,3,0.0,15,628
3390185,291,3,0.0,95,31
3390411,291,22,0.0,63,1104
3390845,291,14,0.2,13,1189
3391062,291,12,0.0,107,26
3391073,291,21,0.0,9,1040
3391924,291,23,0.0,31,1206
3393014,291,13,0.2,14,525
3393081,291,24,0.0,36,1036
3393962,291,25,0.0,114,1381
3394268,291,13,0.0,54,148
3394434,291,23,0.2,118,983
3394931,291,17,0.0,18,90
3395798,291,14,0.2,121,79
3395965,291,10,0.0,69,1100
3396085,291,16,0.0,42,429
3396251,291,22,0.0,27,1240
3396292,291,22,0.0,99,1166
3397170,291,7,0.2,122,274
3397279,291,7,0.0,47,410
3397775,291,9,0.2,99,1019
3398149,291,17,0.0,74,1216
3398793,291,15,0.0,29,1025
3399998,291,1,0.0,123,353
3400277,291,10,0.0,37,840
3400947,291,4,0.1,68,1176
3401135,291,15,0.0,67,644
3401396,291,18,0.0,54,604
3402297,291,15,0.0,94,206
3402334,291,15,0.0,86,903
3402718,291,15,0.1,21,243
3402821,291,18,0.0,85,691
3403489,291,19,0.0,43,1277
3403783,291,8,0.0,51,1265
3403872,291,3,0.2,121,985
3403987,291,8,0.0,19,439
3404729,291,21,0.0,73,1415
3404819,291,2,0.0,2,1168
3405524,291,14,0.2,79,717
3406017,291,11,0.0,26,820
3406530,291,4,0.2,111,381
3406588,291,25,0.0,28,401
3406674,291,17,0.2,6,994
3406691,291,6,0.0,49,607
3406809,291,3,0.2,112,1424
3407317,291,7,0.0,9,1108
3407518,291,10,0.2,6,1351
3408102,291,15,0.0,124,785
3408380,291,19,0.0,80,1023
3408712,291,19,0.1,86,244
3408854,291,2,0.0,19,475
3408957,291,16,0.0,16,1062
3409149,291,19,0.0,44,1063
3410047,291,18,0.0,13,1422
3410245,291,1,0.0,117,914
3410655,291,7,0.0,78,1266
3410838,291,2,0.0,122,1303
3410866,291,18,0.0,82,6
3411377,291,3,0.0,99,67
3411791,291,17,0.0,55,602
3412308,291,3,0.0,77,878
3412559,291,6,0.0,27,745
3412698,291,22,0.0,80,95
3412934,291,11,0.0,29,258
3412973,291,1,0.0,128,799
3413762,291,21,0.0,128,1219
3414467,291,7,0.0,56,420
3414631,291,8,0.0,72,143
3415000,291,23,0.0,118,1126
3415564,291,8,0.0,41,1070
3416167,291,6,0.0,18,545
3416299,291,22,0.0,91,945
3416426,291,18,0.0,78,336
3417404,291,18,0.1,58,87
3418167,291,13,0.0,11,1262
3418178,291,13,0.0,67,246
3418700,291,9,0.0,56,1438
3419293,291,22,0.2,103,830
3419809,291,10,0.0,33,621
3420760,291,2,0.0,94,130
3421096,291,10,0.0,77,927
3421519,291,13,0.2,25,1136
3421896,291,8,0.0,23,1230
3422867,291,13,0.0,114,505
3424041,291,1,0.0,16,736
3424120,291,10,0.0,124,882
3424430,291,2,0.1,58,1182
3424512,291,13,0.0,123,1126
3424540,291,22,0.0,85,590
3427173,291,1,0.0,122,978
3427206,291,6,0.0,45,1408
3427266,291,19,0.0,37,745
3429006,291,3,0.1,18,1105
3429447,291,5,0.1,23,499
3429503,291,6,0.0,29,845
3429952,291,25,0.0,28,1379
3430011,291,2,0.1,117,1220
3430305,291,6,0.0,50,454
3430504,291,25,0.0,88,412
3430898,291,11,0.0,42,757
3432225,291,21,0.0,53,441
3433722,291,19,0.0,97,734
3433726,291,23,0.0,25,1061
3433889,291,17,0.0,63,599
3434491,291,15,0.0,96,59
3434846,291,9,0.0,47,375
3435182,291,12,0.0,43,1006
3435316,291,16,0.0,24,105
3435608,291,24,0.2,52,1076
3435920,291,6,0.0,59,13
3436196,291,23,0.0,23,781
3436419,291,22,0.0,23,118
3436466,291,11,0.0,0,1409
3436482,291,6,0.0,49,463
3436521,291,1,0.0,0,380
3437488,291,17,0.0,65,935
3437609,291,22,0.1,84,100
3438260,291,1,0.0,79,31
3438848,291,22,0.0,18,1370
3438854,291,15,0.0,91,860
3438957,291,20,0.0,106,593
3439766,291,7,0.0,111,262
3439775,291,17,0.0,94,339
3440884,291,7,0.0,52,766
3441173,291,7,0.0,96,639
3441330,291,3,0.2,113,442
3441757,291,19,0.0,1,532
3441927,291,4,0.0,99,636
3442162,291,21,0.0,3,515
3442360,291,16,0.0,27,528
3443399,291,22,0.0,99,36
3443811,291,13,0.0,45,143
3443887,291,9,0.0,8,842
3443939,291,5,0.0,98,1017
3444248,291,10,0.0,122,571
3445147,291,15,0.0,34,1000
3445885,291,9,0.1,100,205
3445902,291,2,0.0,103,432
3446423,291,14,0.0,10,1245
3446632,291,20,0.0,98,622
3446823,291,5,0.0,21,1068
3446989,291,6,0.0,5,305
3447310,291,16,0.0,64,1016
3447421,291,10,0.0,110,661
3448217,291,20,0.0,53,906
3448536,291,18,0.0,110,1358
3448840,291,23,0.0,61,1314
3449972,291,20,0.0,128,84
3450093,291,10,0.0,40,985
3450200,291,18,0.0,79,625
3451199,291,21,0.0,57,383
3451269,291,16,0.1,6,1180
3451338,291,8,0.0,57,904
3451874,291,14,0.0,47,65
3452040,291,7,0.0,63,612
3452586,291,13,0.0,114,685
3453123,291,8,0.0,77,1030
3453774,291,24,0.0,54,735
3454329,291,24,0.0,58,733
3455341,291,2,0.0,3,1040
3456265,291,3,0.0,99,1038
3456400,291,17,0.0,0,1095
3457339,291,5,0.0,15,1289
3457924,291,13,0.0,91,763
3458456,291,19,0.0,60,957
3458952,291,1,0.0,67,840
3459349,291,18,0.2,128,1325
3460308,291,14,0.0,10,492
3460417,291,19,0.0,28,988
3460682,291,2,0.0,43,755
3461331,291,14,0.0,115,515
3461379,291,10,0.0,45,980
3463477,291,18,0.1,81,123
3463903,291,1,0.2,22,417
3465547,291,7,0.0,128,931
3466180,291,10,0.0,108,59
3466517,291,17,0.0,101,321
3466843,291,7,0.0,116,898
3467151,291,11,0.0,12,432
3467422,291,20,0.0,86,1218
3468129,291,20,0.2,24,88
3469204,291,18,0.0,25,192
3469768,291,1,0.0,104,770
3470389,291,9,0.0,35,1019
3471108,291,4,0.2,65,1330
3471246,291,2,0.0,21,207
3471400,291,13,0.0,100,1423
3472079,291,11,0.0,126,358
3472179,291,19,0.2,66,998
3472284,291,25,0.2,107,1068
3472663,291,4,0.0,94,1392
3472683,291,2,0.0,108,402
3472888,291,3,0.0,109,907
3473546,291,23,0.0,49,766
3474560,291,15,0.0,94,329
3475279,291,4,0.1,94,222
3475385,291,21,0.1,22,860
3475511,291,10,0.0,73,673
3475583,291,3,0.1,44,341
3475671,291,18,0.0,35,1031
3475914,291,24,0.2,44,719
3475919,291,20,0.2,5,575
3475928,291,3,0.1,65,264
3476218,291,23,0.2,2,69
3476535,291,10,0.0,61,717
3476575,291,9,0.2,47,278
3477412,291,18,0.0,50,948
3477928,291,16,0.0,124,277
3478090,291,2,0.0,64,898
3478564,291,10,0.2,99,684
3479041,291,19,0.0,126,207
3479219,291,12,0.0,44,887
3479486,291,5,0.0,92,42
3479762,291,19,0.0,86,1396
3480136,291,22,0.0,51,338
3480258,291,18,0.0,112,436
3480302,291,13,0.0,45,1129
3481133,291,1,0.0,42,1201
3482654,291,23,0.0,101,466
3483009,291,4,0.1,127,776
3483141,291,12,0.2,83,797
3483852,291,16,0.0,6,59
3484262,291,12,0.0,29,748
3484303,291,25,0.0,54,1299
3484914,291,7,0.1,115,1003
3485151,291,25,0.0,122,1348
3485196,291,4,0.0,112,898
3485633,291,2,0.0,45,334
3486102,291,14,0.2,95,751
3486689,291,20,0.0,19,352
3486848,291,3,0.0,55,678
3487420,291,1,0.0,121,1310
3487787,291,3,0.2,126,656
3488663,291,19,0.0,40,49
3488703,291,7,0.0,45,24
3489728,291,6,0.2,55,594
3489844,291,17,0.0,5,1241
3490354,291,23,0.0,30,1201
3490547,291,1,0.0,32,1068
3491461,291,11,0.0,117,230
3491495,291,16,0.0,110,588
3491515,291,4,0.0,118,585
3491977,291,10,0.0,102,1242
3492780,291,11,0.0,62,1088
3492914,291,11,0.0,41,377
3493061,291,8,0.2,6,895
3493374,291,4,0.1,73,957
3493607,291,15,0.0,127,1049
3494361,291,24,0.0,19,376
3494453,291,24,0.0,9,467
3494643,291,24,0.1,30,350
3496381,291,15,0.0,121,394
3496533,291,20,0.0,39,244
3497613,291,19,0.0,114,435
3498032,291,6,0.0,5,1108
3499312,291,20,0.0,27,991
3499597,291,14,0.0,115,553
3500021,291,8,0.0,85,1337
3500666,291,23,0.0,27,1402
3500802,291,23,0.0,105,1189
3500817,291,22,0.0,110,158
3501854,291,12,0.1,79,624
3502492,291,2,0.0,81,948
3503058,291,24,0.0,70,989
3503564,291,3,0.2,124,494
3504759,291,22,0.0,19,898
3505329,291,9,0.0,38,682
3505928,291,7,0.1,108,10
3507563,291,21,0.1,109,1318
3507608,291,3,0.0,110,817
3507758,291,25,0.0,5,56
3507924,291,22,0.0,47,91
3507940,291,16,0.0,40,149
3508237,291,10,0.0,50,947
3508610,291,16,0.0,116,1084
3508708,291,12,0.0,108,1322
3509046,291,6,0.0,128,115
3509153,291,7,0.0,91,1341
3509187,291,9,0.0,52,353
3510403,291,25,0.0,74,875
3510819,291,12,0.0,111,188
3510867,291,3,0.1,124,731
3512285,291,20,0.0,15,950
3514052,291,5,0.0,94,610
3514543,291,1,0.0,117,1024
3514680,291,15,0.0,6,854
3514979,291,14,0.0,85,852
3515001,291,25,0.0,57,858
3515311,291,11,0.0,6,135
3515348,291,4,0.1,128,16
3515708,291,15,0.2,118,995
3515792,291,25,0.0,96,1413
3516943,291,4,0.0,39,361
3518108,291,22,0.1,67,240
3518333,291,18,0.0,98,268
3518527,291,21,0.0,45,602
3518683,291,25,0.0,110,723
3518842,291,12,0.0,51,203
3519134,291,2,0.2,97,1035
3519616,291,22,0.0,102,86
3520428,291,2,0.0,67,828
3520649,291,21,0.0,74,599
3521355,291,4,0.0,70,905
3521471,291,8,0.0,123,1213
3522170,291,7,0.0,79,917
3522652,291,9,0.1,79,866
3523243,291,9,0.0,78,411
3524125,291,20,0.0,1,1059
3525110,291,5,0.0,62,1154
3525703,291,21,0.0,68,315
3526777,291,22,0.0,52,214
3528330,291,6,0.0,32,1217
3528688,291,8,0.0,103,1412
3528691,291,19,0.0,95,682
3529485,291,12,0.0,45,1240
3529995,291,11,0.0,81,120
3530904,291,5,0.0,37,1064
3531144,291,13,0.2,50,823
3531924,291,18,0.0,1,684
3531963,291,25,0.0,6,43
3532218,291,11,0.0,5,472
3532826,291,1,0.0,5,867
3534755,291,5,0.0,81,593
3534878,291,17,0.0,12,268
3535065,291,3,0.0,49,1209
3535072,291,7,0.0,73,27
3535160,291,24,0.0,70,1035
3535267,291,25,0.1,40,342
3535420,291,16,0.1,93,627
3536603,291,25,0.0,126,82
3537829,291,24,0.2,61,142
3538072,291,4,0.0,45,1418
3538199,291,12,0.0,53,188
3539009,291,22,0.0,80,831
3539707,291,7,0.0,50,1078
3540234,291,6,0.0,113,1059
3540758,291,20,0.0,22,1001
3541493,291,4,0.0,46,527
3541761,291,12,0.0,64,1036
3541870,291,12,0.0,79,523
3542274,291,16,0.0,67,304
3542532,291,24,0.0,90,214
3544378,291,21,0.0,65,477
3545112,291,21,0.2,4,660
3546752,291,5,0.0,27,267
3547434,291,2,0.0,2,62
3547776,291,20,0.0,45,643
3550302,291,22,0.0,71,938
3551128,291,25,0.2,81,978
3551247,291,10,0.0,11,1136
3551780,291,21,0.0,3,278
3551906,291,20,0.0,88,195
3552423,291,6,0.2,104,243
3552629,291,7,0.0,21,1410
3552961,291,20,0.2,111,1167
3554108,291,22,0.1,23,969
3554883,291,1,0.0,111,715
3555942,291,22,0.0,36,690
3556420,291,25,0.0,87,420
3556577,291,15,0.2,128,564
3556856,291,11,0.0,93,232
3557257,291,18,0.0,103,265
3557259,291,21,0.0,18,111
3557720,291,6,0.2,116,1400
3558404,291,9,0.0,48,83
3559084,291,8,0.1,46,111
3559437,291,8,0.0,84,773
3559814,291,24,0.0,79,943
3561401,291,16,0.1,97,420
3561515,291,14,0.0,25,658
3561831,291,18,0.0,25,1403
3563450,291,24,0.0,103,943
3563821,291,10,0.0,69,1
3564054,291,23,0.2,71,910
3564116,291,14,0.0,115,782
3564309,291,6,0.1,36,145
3564321,291,2,0.0,85,1303
3564713,291,5,0.0,12,219
3565268,291,18,0.0,49,689
3565897,291,4,0.0,122,1191
3566164,291,19,0.1,106,252
3566386,291,12,0.0,17,67
3566655,291,16,0.0,39,177
3566706,291,12,0.0,104,253
3568150,291,14,0.1,8,533
3568293,291,9,0.0,31,808
3569148,291,22,0.1,55,588
3569688,291,10,0.0,35,744
3570798,291,16,0.0,97,747
3570891,291,18,0.0,54,1379
3571190,291,17,0.0,54,1193
3572160,291,6,0.0,112,124
3572238,291,4,0.0,64,1261
3572270,291,6,0.0,73,410
3572451,291,24,0.0,64,1321
3572964,291,15,0.2,104,528
3573552,291,17,0.0,113,664
3574980,291,18,0.1,66,1281
3576259,291,18,0.1,126,1292
3576413,291,8,0.0,39,928
3576873,291,22,0.0,124,1366
3577474,291,23,0.0,42,563
3577549,291,22,0.0,115,1237
3577657,291,1,0.0,63,718
3577848,291,14,0.0,19,197
3578786,291,13,0.0,29,825
3578874,291,14,0.0,112,706
3579104,291,3,0.0,65,783
3579668,291,1,0.0,121,166
3580139,291,5,0.0,5,403
3580790,291,3,0.0,61,63
3581941,291,16,0.0,11,1416
3582103,291,2,0.0,26,315
3582699,291,12,0.2,93,269
3582707,291,18,0.0,36,1402
3582842,291,2,0.0,114,0
3583079,291,24,0.0,120,1165
3583380,291,9,0.0,9,720
3584867,291,16,0.0,95,1274
3585451,291,24,0.0,55,758
3585673,291,24,0.2,71,1218
3585972,291,1,0.0,110,1152
3586129,291,14,0.0,1,11
3586706,291,3,0.0,128,474
3587193,291,6,0.1,7,1327
3587492,291,16,0.0,98,171
3587783,291,23,0.0,95,629
3587888,291,1,0.0,17,504
3588170,291,17,0.0,35,771
3588191,291,22,0.1,118,347
3588217,291,10,0.0,2,1073
3588249,291,14,0.0,33,110
3588573,291,2,0.1,96,1002
3588869,291,3,0.0,15,421
3588922,291,16,0.0,125,207
3589160,291,19,0.0,0,1220
3589672,291,21,0.0,75,1439
3589817,291,5,0.0,63,218
3590145,291,17,0.0,2,477
3590192,291,21,0.0,92,768
3590419,291,10,0.0,93,985
3590970,291,8,0.0,17,617
3591017,291,7,0.1,14,1206
3591131,291,12,0.0,46,281
3591446,291,3,0.0,1,1360
3591573,291,12,0.0,117,1203
3591698,291,3,0.0,119,453
3591829,291,13,0.1,1,967
3591858,291,5,0.0,10,832
3592000,291,23,0.1,105,569
3592361,291,19,0.2,110,418
3592511,291,12,0.0,69,641
3594654,291,11,0.2,73,1141
3594897,291,20,0.0,60,231
3595915,291,10,0.0,1,129
3596214,291,21,0.2,65,1197
3596406,291,6,0.2,35,1243
3596662,291,6,0.0,37,496
3596977,291,18,0.2,82,262
3597374,291,9,0.0,41,42
3597547,291,5,0.0,50,496
3598059,291,2,0.0,15,302
3600030,291,1,0.0,53,897
3600178,291,11,0.0,30,1365
3600347,291,5,0.0,77,494
3600508,291,7,0.1,63,545
3600679,291,5,0.0,75,56
3600713,291,5,0.0,110,1065
3601158,291,24,0.0,15,1284
3601620,291,10,0.0,37,848
3602941,291,4,0.0,111,166
3603101,291,11,0.0,98,563
3603109,291,13,0.0,13,1243
3603590,291,25,0.0,86,1315
3603752,291,23,0.0,93,897
3604534,291,14,0.0,35,1132
3604980,291,9,0.0,12,12
3605332,291,4,0.0,85,103
3605862,291,22,0.0,90,858
3606553,291,8,0.0,7,1220
3606780,291,15,0.0,32,987
3607610,291,24,0.0,128,974
3608329,291,10,0.0,85,97
3609949,291,10,0.0,41,302
3610228,291,17,0.0,41,1123
3610388,291,22,0.0,98,440
3610394,291,6,0.0,60,1042
3610485,291,3,0.0,31,1389
3611125,291,12,0.0,72,1225
3611176,291,22,0.0,22,514
3611249,291,8,0.2,37,1342
3611585,291,3,0.0,55,821
3611660,291,13,0.2,97,314
3611703,291,17,0.0,2,1261
3614817,291,20,0.0,35,1280
3614930,291,17,0.0,71,1379
3615099,291,24,0.0,97,290
3615339,291,8,0.0,68,192
3615535,291,6,0.0,128,1437
3615783,291,12,0.0,102,1389
3616443,291,8,0.1,50,909
3617166,291,4,0.1,11,1095
3617372,291,3,0.0,118,856
3617492,291,20,0.1,79,1056
3618662,291,25,0.0,56,908
3619010,291,17,0.0,81,1155
3619183,291,11,0.0,24,1260
3619772,291,21,0.1,72,859
3619790,291,24,0.0,122,1413
3619915,291,4,0.0,14,304
3619970,291,21,0.0,19,452
3619971,291,1,0.0,69,743
3620113,291,18,0.0,112,980
3620551,291,15,0.0,71,100
3620673,291,15,0.0,78,340
3621407,291,15,0.2,127,306
3621708,291,15,0.0,14,246
3623730,291,15,0.0,100,1011
3624152,291,7,0.0,52,111
3624650,291,17,0.1,32,1082
3624928,291,5,0.0,98,123
3627635,291,16,0.2,99,671
3628311,291,11,0.0,32,432
3629595,291,15,0.0,52,590
3630252,291,1,0.2,17,1150
3630433,291,25,0.1,35,627
3630890,291,7,0.0,45,1226
3631383,291,8,0.1,94,61
3632317,291,21,0.0,53,113
3633125,291,8,0.0,82,1325
3633496,291,13,0.0,112,126
3634372,291,24,0.0,66,1148
3634456,291,9,0.0,100,744
3635812,291,16,0.0,108,1291
3636027,291,1,0.0,83,737
3636172,291,4,0.0,28,951
3636569,291,11,0.0,101,1213
3636615,291,1,0.0,114,519
3636735,291,7,0.0,50,839
3637359,291,24,0.1,76,377
3637581,291,22,0.0,41,1260
3638495,291,16,0.1,40,213
3639107,291,2,0.0,19,1176
3639146,291,6,0.0,43,994
3639369,291,14,0.0,3,940
3639762,291,12,0.0,92,179
3640179,291,11,0.0,84,55
3640618,291,8,0.0,115,161
3640635,291,11,0.0,42,1007
3640969,291,4,0.0,126,435
3641745,291,4,0.0,100,658
3641800,291,25,0.0,124,406
3642605,291,18,0.0,115,110
3642847,291,1,0.0,114,1429
3643623,291,1,0.0,98,1320
3643645,291,24,0.0,3,692
3643830,291,20,0.1,16,1218
3645860,291,11,0.0,18,87
3646708,291,6,0.0,0,435
3647472,291,1,0.0,47,1038
3647542,291,18,0.0,116,796
3647724,291,4,0.2,43,590
3650758,291,14,0.0,55,1001
3651762,291,19,0.0,85,966
3651873,291,1,0.0,115,354
3651986,291,13,0.0,17,490
3652326,291,9,0.0,95,1361
3652597,291,5,0.0,88,88
3653344,291,7,0.0,122,818
3653734,291,21,0.0,118,694
3653744,291,1,0.0,65,711
3654151,291,20,0.0,110,645
3655075,291,3,0.0,117,524
3655415,291,14,0.0,35,511
3657630,291,8,0.0,113,837
3658510,291,1,0.0,108,1288
3659350,291,12,0.0,60,353
3659935,291,21,0.0,77,952
3660355,291,8,0.0,35,438
3661092,291,15,0.0,81,793
3661361,291,25,0.0,2,498
3661523,291,7,0.0,109,744
3661776,291,5,0.1,128,1132
3661843,291,24,0.0,33,1119
3662247,291,23,0.0,64,458
3662450,291,11,0.0,5,1119
3663044,291,15,0.0,29,570
3663154,291,15,0.0,48,1105
3664420,291,9,0.0,80,263
3664972,291,25,0.0,14,999
3665033,291,7,0.0,108,57
3665826,291,5,0.0,109,1431
3665870,291,24,0.0,66,329
3665919,291,19,0.0,79,915
3666468,291,13,0.0,56,829
3667104,291,4,0.2,97,371
3668766,291,12,0.0,35,995
3669025,291,7,0.0,117,737
3669520,291,6,0.0,7,1328
3669955,291,5,0.0,28,785
3670537,291,4,0.0,51,1140
3671328,291,12,0.0,33,995
3671937,291,11,0.2,67,664
3672215,291,23,0.0,50,1365
3672773,291,3,0.2,46,612
3672961,291,13,0.0,87,722
3673444,291,2,0.0,32,517
3673702,291,3,0.0,83,405
3674023,291,14,0.0,53,67
3674212,291,18,0.0,29,1429
3674633,291,22,0.0,52,478
3674986,291,13,0.0,15,298
3675765,291,21,0.2,107,1330
3676621,291,10,0.0,50,921
3676799,291,1,0.0,72,979
3677939,291,6,0.0,105,419
3678104,291,24,0.0,42,634
3678272,291,7,0.0,7,204
3679315,291,8,0.0,35,613
3679427,291,1,0.0,49,609
3679626,291,10,0.0,25,982
3680045,291,4,0.0,9,703
3680131,291,1,0.0,127,67
3681547,291,7,0.2,105,1333
3681820,291,11,0.0,116,1351
3682945,291,6,0.0,103,1152
3683035,291,6,0.0,72,677
3683452,291,4,0.0,15,124
3683508,291,3,0.0,95,987
3684760,291,18,0.0,99,101
3685051,291,6,0.0,101,1365
3685093,291,18,0.2,93,1421
3685184,291,19,0.0,21,1338
3685225,291,18,0.0,98,850
3685698,291,15,0.1,74,16
3685819,291,22,0.0,32,706
3686146,291,17,0.1,77,126
3686169,291,4,0.0,115,207
3686381,291,16,0.0,13,466
3686739,291,5,0.2,90,1119
3686744,291,16,0.0,37,76
3687492,291,23,0.0,118,1215
3687563,291,24,0.0,56,499
3690276,291,2,0.0,0,935
3690577,291,3,0.0,8,530
3691516,291,13,0.0,90,1295
3692087,291,16,0.0,62,1127
3693307,291,4,0.0,126,249
3693319,291,15,0.0,96,1224
3693795,291,13,0.0,4,1007
3694107,291,10,0.0,75,10
3695687,291,7,0.0,36,938
3696665,291,24,0.0,42,1131
3697096,291,14,0.0,109,891
3697384,291,9,0.2,23,589
3698038,291,12,0.0,14,644
3698905,291,22,0.0,37,763
3698993,291,6,0.0,59,223
3699507,291,21,0.2,3,625
3700313,291,17,0.2,35,215
3700447,291,16,0.0,103,1151
3700544,291,14,0.2,9,1300
3700995,291,14,0.0,17,265
3701872,291,24,0.0,15,314
3702306,291,7,0.0,45,593
3702714,291,21,0.0,47,600
3702848,291,4,0.0,108,604
3704053,291,23,0.2,21,35
3704849,291,5,0.0,94,637
3705205,291,25,0.0,121,1439
3705331,291,9,0.2,2,920
3705791,291,24,0.0,75,804
3706153,291,1,0.0,103,1003
3706953,291,7,0.0,55,860
3707368,291,14,0.0,78,996
3707465,291,15,0.1,59,955
3707678,291,4,0.1,43,706
3708091,291,24,0.0,96,1393
3708129,291,15,0.0,100,990
3708418,291,1,0.0,40,424
3708906,291,1,0.0,27,751
3708929,291,12,0.0,51,296
3709293,291,19,0.0,66,717
3709629,291,3,0.0,81,865
3710367,291,16,0.2,86,699
3710423,291,13,0.2,93,490
3711746,291,22,0.2,20,63
3711764,291,12,0.0,110,1414
3712876,291,13,0.0,7,1016
3713606,291,24,0.2,125,569
3714538,291,1,0.0,51,1164
3714869,291,7,0.2,95,43
3715291,291,2,0.0,82,692
3715774,291,12,0.0,78,774
3716220,291,12,0.0,2,1087
3716518,291,4,0.0,52,965
3716729,291,23,0.0,126,1084
3716968,291,20,0.0,92,783
3717994,291,8,0.0,103,1357
3718010,291,14,0.0,93,1139
3718238,291,22,0.0,117,1133
3718336,291,13,0.0,78,769
3718643,291,22,0.0,40,417
3718894,291,11,0.0,55,987
3719070,291,16,0.0,95,1020
3719332,291,14,0.0,21,70
3719461,291,21,0.1,40,1119
3719773,291,24,0.0,105,16
3720092,291,13,0.0,57,899
3720725,291,24,0.0,4,610
3720900,291,23,0.0,84,189
3721776,291,14,0.0,119,397
3721838,291,3,0.0,30,267
3721961,291,2,0.0,110,113
3722247,291,18,0.0,6,1159
3722586,291,19,0.0,57,479
3722638,291,1,0.0,2,927
3722669,291,14,0.0,35,1233
3723500,291,13,0.1,74,127
3723799,291,1,0.0,38,1078
3724047,291,17,0.0,21,839
3724249,291,15,0.0,62,1063
3724282,291,8,0.0,12,389
3724335,291,6,0.2,6,756
3724773,291,23,0.0,12,315
3725119,291,1,0.0,38,1337
3725412,291,24,0.0,52,530
3725599,291,17,0.1,53,15
3725638,291,13,0.0,81,989
