Quantity,Discount,SalesDate,SalesTime
18,0,51,611
25,0.2,113,897
1,0,65,1344
22,0,39,1045
20,0,66,1039
19,0,47,587
8,0.2,61,721
15,0,109,1039
15,0,104,311
4,0,121,979
3,0,101,464
1,0,12,713
12,0.2,54,936
11,0.1,105,489
14,0,18,1051
12,0,24,1156
21,0,24,208
18,0,27,1340
16,0,35,395
7,0,35,312
6,0,36,627
8,0,48,539
7,0,26,410
18,0,82,605
20,0.1,127,1164
19,0,20,445
7,0,53,1120
20,0,77,183
7,0,50,850
24,0,30,599
22,0,126,235
1,0,123,19
22,0,59,941
4,0,71,525
22,0,117,846
9,0,17,1175
3,0,9,828
18,0,5,407
19,0,23,910
14,0,2,1439
2,0,85,148
15,0.1,36,543
6,0,1,351
7,0,62,724
21,0,118,516
21,0,63,392
4,0.1,1,1235
19,0,122,692
17,0,35,430
15,0,69,674
11,0,41,643
15,0,95,985
22,0,25,128
7,0,74,1294
16,0.1,13,1035
21,0.2,74,1367
3,0.2,40,859
1,0,51,161
25,0,91,613
8,0,50,111
2,0,124,1234
6,0,41,1291
1,0,75,1177
22,0,123,1364
17,0,122,579
24,0,18,1324
2,0,48,599
13,0,44,422
23,0,12,1408
3,0.1,11,271
17,0,73,545
18,0,47,319
8,0,112,1142
21,0.2,21,335
1,0,126,860
11,0,95,1032
11,0,68,1430
13,0,11,396
21,0,60,1430
3,0,11,655
6,0,15,312
21,0,95,157
14,0,117,139
25,0,57,920
17,0,22,1026
3,0,79,1051
7,0,40,784
11,0,48,906
22,0.2,28,922
25,0,127,849
22,0,106,1027
10,0,91,838
20,0.2,115,606
2,0,93,998
15,0,91,1077
13,0,40,1154
25,0,42,811
9,0.2,100,1206
16,0,86,1158
16,0.2,68,1121
21,0,10,625
10,0,37,599
24,0.1,48,193
24,0.1,26,695
21,0,126,690
24,0,49,1087
16,0.1,91,793
1,0,126,915
1,0,101,1307
24,0,5,1178
9,0.1,127,690
10,0,66,766
23,0.2,65,1303
8,0,71,669
5,0,110,889
4,0.1,48,190
9,0,95,1101
2,0,67,1128
2,0,77,1432
6,0,19,811
8,0,23,1247
10,0,126,441
15,0,47,1342
23,0,92,413
24,0.1,37,698
19,0,16,476
14,0,68,1308
19,0,90,989
15,0,94,798
19,0,110,147
8,0,60,465
16,0,128,1024
10,0,19,1364
13,0,19,190
4,0,9,1290
20,0,16,851
5,0,88,1157
16,0.1,47,1219
24,0,94,1297
23,0,105,1335
21,0,76,1436
17,0.2,122,630
1,0,98,974
6,0,69,1317
22,0.2,79,1031
10,0.1,97,624
21,0,39,438
1,0,70,1109
19,0,99,1340
21,0.2,1,954
7,0,114,1246
14,0.1,66,664
21,0,126,1318
22,0,35,1084
21,0,43,395
9,0.1,101,1423
3,0,49,1
7,0,52,1214
7,0,30,880
3,0,18,875
10,0,17,1244
23,0,121,349
3,0,1,1416
6,0.1,60,1438
16,0,48,306
13,0,36,113
4,0,115,376
6,0,120,432
2,0,94,1322
25,0,79,983
9,0,72,849
16,0,123,634
1,0,93,745
22,0,82,304
1,0,13,1336
25,0,77,1152
23,0.1,95,333
22,0,31,476
4,0.1,116,423
22,0,13,130
4,0.1,117,1419
11,0,8,1157
18,0,47,593
4,0.1,58,1154
6,0,92,891
4,0,91,310
13,0,68,776
16,0.2,37,276
12,0,64,1361
11,0,50,176
2,0,110,328
9,0.1,78,732
25,0.2,46,733
22,0,30,1238
3,0,74,975
4,0,42,185
13,0,37,691
3,0,1,1054
1,0,46,68
4,0,59,1224
17,0,121,695
25,0,120,557
12,0,72,572
8,0.1,113,671
4,0,108,609
1,0.1,1,16
14,0,65,575
11,0.2,24,1425
15,0,4,85
20,0.2,38,14
8,0,76,28
2,0,50,69
5,0,26,287
5,0,21,1142
18,0,66,1387
20,0,100,736
13,0.2,127,903
24,0,101,953
18,0,19,625
6,0,102,1345
17,0,107,264
20,0,126,704
22,0,77,1138
16,0,35,1061
10,0,111,1275
7,0,10,1064
10,0.2,10,1352
12,0,27,1216
25,0,55,1189
25,0.1,75,618
17,0,114,430
21,0,113,1277
22,0.1,69,246
25,0,112,371
9,0,27,756
10,0,35,413
23,0,115,829
7,0,26,1436
22,0,108,1268
2,0,110,1079
12,0,89,701
7,0,52,760
23,0,59,792
12,0,63,108
10,0,113,619
20,0,7,878
22,0.1,60,1054
18,0,14,1393
3,0,118,259
21,0,60,1279
19,0,55,701
4,0,9,781
21,0,7,1302
12,0,55,539
25,0,120,551
24,0,100,920
9,0.2,91,1398
16,0,101,983
12,0.1,74,698
3,0,24,62
19,0,29,7
14,0,62,430
18,0,35,1254
23,0,73,1146
8,0,10,814
4,0,94,418
20,0,100,692
13,0,91,315
10,0,102,662
25,0,118,273
2,0,50,1342
23,0,24,907
24,0.2,125,1339
7,0,95,974
23,0,89,235
19,0,62,190
16,0,54,204
17,0,5,186
20,0,23,1240
20,0.1,49,276
19,0.2,41,409
24,0,77,575
4,0,50,147
2,0,2,135
13,0,20,928
9,0,57,1018
20,0,61,297
13,0,38,887
24,0,64,288
20,0,5,1159
20,0.2,44,594
24,0,28,731
11,0,128,1264
6,0,7,246
17,0.1,76,1401
2,0,37,130
17,0,34,233
14,0,3,636
23,0,70,62
7,0,91,337
19,0,108,1371
1,0,103,123
11,0,118,120
23,0,96,865
23,0,51,441
3,0,93,962
21,0,41,198
21,0,70,1000
14,0.1,79,145
10,0,32,512
17,0.1,13,828
21,0,96,486
19,0,22,250
21,0,19,550
18,0.2,16,1268
18,0,2,1004
20,0,88,721
20,0,6,212
15,0,128,1291
8,0,116,371
22,0,4,768
17,0,88,573
20,0,2,190
6,0.1,54,569
17,0,93,1227
22,0.1,84,388
16,0,20,1230
14,0,67,426
9,0,102,707
14,0,37,95
8,0,24,450
19,0.2,127,109
25,0,2,769
12,0,47,120
20,0,124,1059
5,0,0,403
20,0,73,462
24,0,32,30
14,0,29,1359
22,0,76,575
17,0,124,1301
3,0,106,1192
6,0,84,792
11,0,28,843
2,0,29,61
19,0,34,757
20,0,93,6
13,0.1,85,831
6,0,126,176
10,0,20,1230
1,0,30,0
14,0,76,1136
15,0,80,566
15,0,31,1099
8,0,82,736
2,0,62,93
2,0.1,54,733
18,0,79,1177
12,0,40,831
21,0,88,1386
16,0,31,525
8,0,55,256
2,0,1,721
6,0,108,1174
14,0,100,33
6,0,5,1026
18,0,79,324
15,0.1,40,1209
14,0,51,780
16,0,108,1079
19,0,36,341
9,0,34,65
3,0,87,1332
8,0,24,210
22,0.2,113,1004
3,0,96,240
12,0,51,1221
6,0,82,224
13,0,47,800
13,0,57,1326
22,0,45,1253
13,0,29,853
25,0,128,281
16,0,67,126
11,0,20,886
19,0.2,6,442
13,0,96,464
2,0,125,12
3,0,107,477
11,0,74,1405
9,0,83,906
1,0,93,692
22,0.1,46,33
15,0,109,814
11,0,24,328
13,0,14,899
3,0.1,44,839
23,0.1,6,983
18,0,10,723
1,0,105,990
6,0,47,1251
15,0,97,1255
19,0,67,704
18,0,118,212
14,0,114,1212
9,0.2,85,110
4,0,49,1330
14,0,33,1191
21,0,25,402
8,0,17,1385
17,0,59,631
13,0.2,40,1289
22,0,52,798
19,0,62,940
19,0,124,1280
22,0,125,699
5,0,50,1200
23,0,46,1290
25,0,65,261
4,0,73,134
18,0,51,1292
13,0.1,14,1332
9,0,99,465
13,0.1,66,984
6,0,100,169
20,0,51,149
12,0,4,1316
13,0,91,87
16,0,26,761
20,0.1,100,226
2,0,116,755
9,0.2,26,1324
13,0,60,522
11,0,88,1231
22,0.1,46,1387
22,0,89,337
23,0,78,729
8,0,51,532
14,0.2,15,1012
7,0,92,484
15,0,30,549
2,0,54,1212
1,0,94,561
1,0,0,1083
20,0,49,102
19,0,13,1130
14,0,65,598
8,0,87,984
14,0,6,814
13,0,106,1397
10,0,109,986
20,0,42,1284
17,0.1,29,1359
20,0,58,1210
21,0,72,1418
8,0.2,8,444
15,0,15,1049
12,0.2,19,799
8,0.1,117,1358
20,0,63,600
4,0.2,44,246
15,0,3,676
14,0,83,631
11,0,35,253
20,0,24,575
4,0,83,853
25,0,93,1182
20,0,119,168
11,0,21,228
23,0,0,986
21,0.1,20,595
21,0,31,1429
1,0.1,32,774
22,0,109,466
18,0,80,360
18,0,103,649
15,0,54,125
1,0,121,1206
7,0,41,950
20,0,114,1302
12,0,94,1166
21,0,112,1083
20,0,21,1098
14,0,71,217
2,0,77,917
6,0,100,198
6,0.1,79,736
10,0,78,467
18,0,11,223
25,0,19,796
24,0.1,115,1299
11,0,93,634
1,0,60,397
13,0.1,80,947
10,0,38,723
15,0.1,17,321
8,0,16,68
6,0,7,1394
1,0,113,126
24,0,124,471
18,0.2,30,660
4,0,76,197
25,0,55,584
10,0,71,1217
15,0,99,635
16,0,116,2
14,0,128,814
20,0,87,691
13,0.2,121,483
23,0,92,453
18,0,117,87
11,0,28,1041
22,0,92,1169
24,0,22,526
3,0,9,584
4,0,4,698
15,0,45,1236
22,0.1,77,354
22,0,97,118
13,0,69,1428
25,0.2,22,891
18,0,25,112
22,0,102,755
11,0,115,770
17,0,11,530
20,0,89,1365
4,0,39,583
10,0,123,1021
11,0.2,116,578
1,0,118,29
21,0,29,812
6,0,85,894
12,0,15,1247
23,0,71,1416
24,0,27,824
18,0,114,543
1,0,57,1200
4,0.2,26,64
16,0,100,923
23,0,104,534
25,0,62,619
5,0,6,230
14,0,25,902
20,0,48,596
2,0,119,632
25,0,39,675
15,0,77,834
25,0,117,1072
12,0,121,832
3,0,91,1368
17,0,112,1006
4,0,113,481
10,0.2,87,396
19,0,53,528
15,0,0,1393
7,0,98,23
9,0,6,501
7,0,8,100
22,0,27,1329
4,0,15,1310
19,0,122,563
21,0,126,175
12,0,20,224
4,0,10,403
3,0,72,705
3,0,34,37
23,0,77,1321
13,0,112,1381
22,0,79,1255
13,0,123,1176
9,0,52,62
25,0,38,576
1,0,86,145
9,0,0,354
7,0,124,330
22,0,119,974
11,0,109,722
10,0,121,114
1,0,63,154
13,0,119,682
18,0.1,28,342
5,0,123,332
4,0,104,290
3,0,40,942
23,0,45,416
10,0,89,208
1,0.2,23,108
2,0,66,1116
2,0,35,1221
18,0,110,229
24,0,38,792
6,0,56,1060
10,0,78,1187
13,0,105,645
6,0,48,505
1,0,45,438
17,0,13,170
16,0,116,1126
25,0,5,1111
9,0,104,1408
20,0.2,109,323
14,0,127,328
2,0,54,909
12,0,107,81
13,0,24,1213
22,0,79,358
7,0,97,862
9,0.2,20,938
8,0.2,80,1009
5,0,10,557
1,0,114,889
7,0,126,65
4,0.2,24,911
21,0,122,1431
5,0,3,1126
13,0,4,960
23,0,64,1029
12,0,77,1147
13,0,30,113
4,0,74,409
7,0.1,84,836
4,0.1,57,417
8,0,41,927
20,0,5,1433
12,0.2,27,1260
4,0,3,1400
14,0,102,596
6,0,57,164
10,0,97,995
23,0,65,1350
13,0,82,1383
14,0.2,26,676
18,0,40,824
8,0,60,73
22,0,71,531
10,0,71,775
12,0,64,807
13,0,65,1345
22,0,67,456
10,0,2,918
24,0,61,795
8,0,85,1194
15,0,8,604
5,0,33,749
7,0,93,918
20,0.1,125,972
3,0,109,857
24,0.2,49,696
13,0,100,231
19,0,7,470
12,0.1,113,366
7,0,14,1083
9,0,10,1283
4,0,9,1353
15,0,15,742
3,0,60,484
13,0,100,672
20,0.1,26,1238
6,0.2,2,363
16,0,116,304
12,0,81,739
22,0,37,60
3,0,33,1332
2,0.1,39,948
20,0,84,1234
22,0,113,1209
7,0,115,908
11,0.1,51,994
22,0,90,1085
9,0,14,890
5,0,49,805
14,0,20,114
2,0,127,349
11,0,116,384
7,0,82,700
14,0,17,1413
18,0,35,200
9,0.1,51,977
5,0,27,355
8,0,48,876
22,0.1,14,43
23,0,33,492
17,0,87,442
1,0.2,35,1401
19,0,2,610
6,0,21,607
8,0,0,20
12,0,34,797
22,0,124,674
15,0,32,725
8,0,119,781
23,0.1,105,1383
4,0.2,52,315
25,0.1,91,1001
13,0,124,323
7,0,6,586
7,0,55,85
12,0,114,377
10,0.1,99,649
22,0,82,1135
9,0,4,1373
5,0,38,521
16,0.2,85,1137
5,0,36,861
17,0,118,692
9,0,65,99
6,0.2,14,1260
24,0,37,667
4,0,63,638
17,0,102,1073
4,0.2,16,239
15,0,43,349
12,0,41,858
5,0,41,1409
15,0,40,666
6,0,5,348
5,0,73,33
7,0.2,31,14
6,0,61,39
16,0,11,566
5,0,95,772
23,0,65,433
16,0,95,788
3,0,95,1366
14,0,2,504
19,0,0,96
8,0,84,199
13,0.1,115,774
15,0,73,599
20,0,109,123
14,0,71,1207
22,0,86,1145
2,0,3,973
17,0,16,502
19,0,99,1047
8,0,104,1135
12,0,36,1249
21,0.1,46,34
17,0,69,264
19,0,43,1319
16,0,68,543
14,0,13,722
25,0,41,234
23,0,48,261
7,0,11,195
15,0,29,1081
18,0,14,131
10,0,99,774
16,0.2,105,109
9,0,22,1386
22,0,77,774
6,0.1,115,975
16,0,86,334
2,0.2,107,1390
22,0,34,905
11,0,4,842
1,0,104,362
12,0,103,124
16,0,118,550
21,0.1,48,712
6,0.1,42,293
24,0.1,118,376
9,0.1,43,1185
22,0,22,934
1,0,20,920
3,0.2,77,1177
9,0,117,1035
20,0,103,700
6,0.1,92,883
23,0,98,1065
9,0.1,120,622
6,0,14,108
17,0,60,570
3,0,31,817
7,0,64,1169
5,0,105,1371
6,0,36,698
9,0.2,3,1423
2,0,46,615
17,0,30,1409
18,0,79,72
3,0,35,1414
22,0,124,908
2,0.2,25,1303
7,0,86,446
14,0,104,384
19,0,120,181
1,0,83,1150
16,0.2,110,555
5,0,115,877
3,0,13,836
20,0,45,1136
22,0,44,795
9,0,23,438
15,0.1,119,6
10,0,28,608
10,0,44,1195
23,0,112,709
3,0,126,530
21,0.2,46,778
17,0,89,753
18,0.2,55,519
22,0,3,1246
10,0,23,912
2,0,31,83
4,0,4,759
4,0,125,177
25,0,71,23
4,0.1,120,26
17,0,45,383
4,0.2,60,679
23,0,121,1435
14,0,3,1266
11,0,123,982
15,0,4,733
8,0.2,85,1244
25,0.1,112,420
24,0,117,1415
11,0,25,40
17,0,92,1345
2,0,44,818
23,0.1,46,787
15,0,112,477
4,0,96,839
21,0.2,19,323
4,0,33,173
3,0,3,206
5,0,0,144
2,0,51,576
4,0,128,929
7,0,63,218
17,0,87,698
25,0,62,1145
10,0,54,549
24,0,42,1121
1,0,114,767
17,0,73,1145
18,0,90,1082
14,0,120,113
5,0,4,702
5,0.2,52,1232
3,0,64,659
12,0.1,113,554
12,0.2,75,728
2,0.2,58,1107
9,0,115,807
18,0,0,467
24,0,70,358
3,0,71,1109
16,0.2,128,582
23,0,31,900
8,0,77,224
12,0,10,1422
21,0.2,108,573
2,0,103,822
8,0,113,1183
13,0,104,323
4,0,95,240
23,0,4,776
11,0.2,127,1230
24,0,82,848
7,0.2,124,1121
2,0,88,1231
7,0,76,588
16,0,20,884
14,0.1,47,491
4,0,97,1364
21,0.1,99,872
19,0,22,376
17,0,60,199
14,0,119,939
8,0,117,996
24,0,30,1173
14,0.1,111,1086
11,0,43,527
21,0,26,766
11,0,11,917
10,0,100,107
14,0,65,362
14,0,43,631
23,0,36,1322
15,0.1,75,541
17,0,93,1001
11,0,103,72
15,0,34,68
19,0,19,172
19,0,11,1434
14,0.2,75,1160
4,0,122,457
22,0,39,22
9,0,10,379
18,0,118,379
25,0,125,199
7,0,61,1264
20,0,5,470
3,0,92,1228
15,0,79,1056
11,0,66,932
12,0.1,28,1391
7,0,9,1097
11,0.2,125,416
13,0,105,1333
9,0,61,1303
21,0,4,180
6,0,45,810
21,0,52,1362
14,0.1,80,993
15,0,109,1180
9,0.1,5,224
12,0,84,611
20,0,104,364
20,0,69,410
1,0,128,1205
5,0,46,776
9,0,125,941
21,0.2,22,743
7,0,126,1069
13,0,98,1307
19,0,49,917
6,0,118,134
2,0.2,30,1365
13,0.1,44,566
22,0,78,224
17,0.1,75,663
25,0,31,695
21,0,70,1435
23,0,80,246
25,0,118,447
18,0,5,22
7,0,17,489
8,0,87,1205
4,0,58,88
21,0,88,907
13,0,92,927
6,0,101,99
18,0,23,714
21,0,125,417
4,0,27,561
6,0,62,325
8,0,105,220
11,0,27,1154
20,0,14,834
22,0,17,725
22,0,0,159
8,0,111,934
23,0,101,538
12,0,9,450
6,0,9,72
23,0.2,98,1326
5,0,58,849
9,0,58,738
10,0,120,991
11,0,124,811
24,0,112,417
3,0,115,999
25,0,36,1085
13,0,26,1408
20,0,128,971
12,0,65,16
13,0,112,616
17,0.1,36,409
24,0,23,1326
19,0,46,256
11,0,20,969
13,0,60,172
16,0,71,759
25,0.1,115,1270
19,0,62,1067
3,0.1,79,702
22,0,31,316
9,0,51,435
14,0,125,199
11,0,75,468
6,0,89,673
15,0,0,397
21,0,41,453
3,0,35,1175
13,0,113,262
9,0,5,339
20,0,1,1067
23,0,86,251
8,0,36,1354
19,0,97,1212
4,0,59,219
7,0,77,1149
9,0,26,706
1,0,77,25
5,0.2,50,1104
22,0,56,697
6,0,125,909
7,0.2,86,135
23,0.2,110,43
17,0,87,768
11,0,48,175
12,0,72,76
10,0,70,648
6,0,1,842
16,0,14,405
9,0,112,1332
2,0.2,117,643
10,0,53,1032
2,0,29,330
3,0.1,5,422
15,0,59,1430
8,0,68,532
24,0.2,106,844
12,0,93,356
19,0,22,214
18,0,84,688
8,0,60,424
9,0.2,104,481
7,0,34,1325
15,0,45,1330
7,0,7,1094
8,0,46,186
1,0,120,222
5,0,5,114
5,0,109,1059
11,0,126,1309
16,0,16,1424
11,0,127,372
8,0,58,46
10,0,26,465
5,0,36,1227
1,0,35,1116
24,0,26,466
16,0,47,793
12,0.2,5,173
15,0,51,791
18,0.1,127,1104
25,0,83,1151
17,0,27,746
5,0,52,36
2,0,43,135
21,0,112,2
5,0.1,121,554
6,0,108,1249
5,0,122,86
5,0.1,72,211
16,0.2,38,1005
25,0.2,46,1111
23,0.2,48,1383
15,0.1,65,235
3,0,19,690
2,0,11,1385
15,0,106,1221
16,0,29,1310
4,0.2,19,984
20,0,29,992
9,0,48,677
14,0,91,13
17,0,27,1386
8,0.1,72,790
19,0.2,91,656
4,0.1,74,810
8,0,56,610
17,0.1,79,1247
12,0.2,91,1055
24,0,49,1345
18,0,100,335
13,0.1,71,1355
12,0.1,89,1323
19,0,54,274
7,0,100,1376
20,0,46,201
15,0,6,1297
4,0.2,89,431
22,0,75,842
9,0,35,1073
2,0.2,35,753
12,0,92,5
21,0,9,1321
19,0.1,104,574
12,0,116,500
6,0,53,150
18,0,90,687
19,0.1,6,592
14,0,112,299
20,0,106,277
25,0,111,228
2,0.1,71,1049
4,0,76,112
16,0,114,1256
19,0,118,314
14,0,37,475
8,0,2,631
25,0,14,1188
7,0,87,1393
4,0,61,239
6,0,114,643
13,0,73,1310
10,0.2,41,3
25,0,76,1283
14,0,94,593
14,0.1,41,103
6,0.1,70,519
4,0,95,331
15,0,12,1208
5,0,61,1017
3,0.2,98,698
14,0.1,18,673
10,0.1,31,445
25,0,127,917
7,0,76,787
15,0,74,1254
13,0,9,433
18,0,125,1110
7,0.2,86,141
8,0,11,1021
13,0,96,246
1,0,100,46
15,0,42,211
2,0.2,114,316
5,0,86,446
9,0,17,227
17,0.1,77,1265
1,0,14,596
17,0,24,1429
3,0,30,555
6,0,25,933
17,0,62,454
7,0,119,919
18,0.1,67,267
21,0,103,78
15,0,113,332
10,0,73,1046
5,0,89,1054
6,0.1,1,830
2,0,96,1220
14,0,2,1127
13,0,1,17
11,0,46,681
3,0,55,192
21,0,99,348
3,0.1,87,19
4,0,41,429
12,0.1,35,341
14,0,38,82
6,0,57,715
6,0,31,774
17,0,44,1255
2,0,10,1063
18,0,16,1401
8,0,61,1403
19,0.2,126,278
20,0.2,17,1120
20,0,91,680
10,0,105,44
6,0,108,1021
16,0,42,1192
10,0,61,712
24,0,84,1246
2,0.2,98,24
8,0,30,1115
9,0,113,44
3,0,89,208
2,0.1,63,96
12,0.1,101,383
7,0.2,114,1425
9,0,97,353
11,0,46,62
22,0,32,61
1,0,98,1086
8,0,25,970
25,0,91,145
19,0,42,105
8,0.1,100,1159
3,0.2,2,561
13,0.1,56,1357
13,0,14,882
3,0.2,86,773
2,0,103,1181
10,0,106,524
11,0.2,104,107
25,0,121,349
8,0,14,1385
9,0,30,345
24,0.2,10,425
20,0,24,1414
5,0.1,51,733
10,0,115,1256
6,0,119,1378
4,0,112,234
19,0,16,636
6,0,67,897
16,0,85,1252
22,0,50,27
25,0.2,68,1001
22,0,93,759
10,0,36,608
21,0,93,20
25,0,88,403
12,0.1,86,676
6,0,52,989
5,0,119,1363
16,0,31,833
13,0,25,727
9,0,35,395
23,0,22,974
24,0,8,997
13,0.1,88,753
7,0,21,601
5,0,36,30
19,0,107,1168
6,0.1,71,766
24,0,57,1429
9,0.1,18,658
13,0,122,62
20,0,83,632
1,0,125,1081
14,0,125,867
23,0,65,763
11,0,128,1118
20,0,50,706
2,0.1,13,403
13,0,122,628
21,0,35,325
13,0,1,65
4,0,126,1288
8,0,71,1283
12,0.1,67,937
4,0,65,1436
12,0.1,65,178
12,0,47,1
5,0,9,350
8,0,126,1319
17,0,111,6
8,0,99,850
15,0.1,4,248
22,0,72,1329
11,0,37,186
13,0,47,360
21,0.1,17,934
8,0,2,292
4,0,44,387
20,0.2,107,17
18,0.2,23,623
20,0,89,1306
15,0,61,1049
8,0,67,1042
19,0,100,1137
6,0.1,33,679
6,0,113,818
11,0,39,414
23,0.2,73,688
12,0.1,27,1009
11,0,0,621
17,0,94,1320
25,0,116,523
6,0.1,50,979
11,0,65,858
1,0.1,20,1048
4,0,58,674
3,0.1,105,34
4,0,77,982
5,0,118,485
19,0,105,207
12,0,107,191
8,0.2,109,436
10,0,113,354
18,0,64,88
17,0.1,53,1011
20,0,26,244
20,0,41,1195
21,0,107,151
21,0.2,35,402
18,0.1,104,759
21,0,6,38
2,0,105,501
14,0,60,1289
23,0.2,75,719
21,0,16,230
24,0.1,45,1146
24,0,74,1201
25,0.2,43,1193
9,0,45,1125
11,0,87,292
10,0,5,1053
19,0,84,581
19,0,97,332
17,0,16,525
1,0,9,1220
10,0.2,84,1419
9,0,101,196
12,0,119,522
25,0,103,142
15,0.2,25,1244
12,0,1,787
16,0,88,500
16,0,50,98
18,0,68,1329
17,0,48,839
10,0,0,1211
8,0.2,39,1131
19,0,19,1424
11,0,13,786
2,0,14,176
1,0,26,1073
16,0,123,1249
11,0,6,909
4,0,124,212
21,0,31,1285
14,0,16,810
21,0,66,1079
2,0,62,833
6,0,24,230
14,0,90,394
1,0,111,684
13,0.2,116,706
3,0,30,1157
21,0,17,669
20,0,47,614
2,0,53,260
24,0,11,820
12,0,90,750
7,0.1,103,165
24,0,12,462
10,0,56,1336
25,0,74,131
13,0.1,72,335
25,0,120,384
3,0,69,556
14,0,20,1368
19,0,42,769
3,0,125,1228
21,0.1,99,634
25,0.2,13,1345
7,0,118,931
11,0.1,32,210
4,0,35,77
11,0,118,1338
16,0,49,792
4,0,3,1098
23,0,29,633
22,0,101,891
6,0,65,318
12,0,13,1202
25,0,104,1312
10,0,67,291
22,0,114,12
4,0.2,6,297
5,0,74,1100
1,0,114,450
23,0.1,6,290
21,0,106,1190
3,0.2,100,78
7,0,104,1028
10,0.2,29,409
12,0,96,452
9,0,73,968
14,0,19,645
5,0,113,1071
2,0,20,1096
3,0,86,49
20,0,100,933
15,0,95,94
20,0,96,1005
23,0,86,511
5,0,108,251
2,0,10,1091
21,0,57,1341
10,0,19,464
7,0,113,483
17,0.2,50,1242
22,0,76,1266
25,0.1,28,780
21,0,6,976
10,0.1,4,1374
9,0,28,130
23,0,47,412
11,0,40,824
20,0,84,540
7,0.1,72,967
3,0,100,580
1,0,59,1086
4,0.2,22,148
17,0,0,935
16,0,79,507
20,0,64,863
10,0,114,756
14,0.2,119,1257
13,0,125,167
13,0,88,626
7,0,60,514
8,0,116,732
20,0,96,1026
11,0,28,533
6,0,67,982
24,0,5,851
9,0,17,1104
22,0,45,589
24,0,44,1043
1,0,36,1015
24,0.1,97,1207
4,0,82,66
21,0.2,103,414
17,0,94,1409
25,0,32,724
2,0,105,357
21,0,15,385
5,0,97,1426
1,0.2,116,513
12,0,117,360
4,0,125,1374
6,0,13,448
5,0,11,263
12,0,22,497
13,0,70,1116
10,0,60,406
24,0,48,947
15,0,7,666
4,0,14,752
24,0,88,636
8,0,79,486
2,0.2,107,1008
1,0,21,502
3,0,20,338
16,0,119,1028
16,0.1,23,149
7,0.2,59,953
4,0.2,123,1238
8,0,112,269
17,0,50,354
20,0,54,108
19,0,40,730
8,0,128,137
1,0,65,382
14,0,120,1329
20,0.1,7,203
16,0.1,90,1334
17,0,29,1226
9,0,78,509
1,0,30,1026
13,0,75,1320
5,0,109,508
24,0,126,601
7,0,57,330
4,0,32,947
9,0.2,3,863
20,0,118,1283
10,0,76,1236
18,0,20,979
16,0,125,421
12,0,105,1219
24,0,42,956
11,0,66,67
11,0,10,561
13,0.1,1,1429
19,0.1,36,549
8,0,9,542
11,0,59,1299
12,0,15,1192
6,0.1,28,1399
14,0,48,1353
21,0,82,69
9,0,13,647
12,0.2,113,587
7,0,79,1329
16,0,16,1193
5,0,35,572
25,0,83,613
7,0,45,294
6,0,83,41
4,0,110,778
4,0,32,1075
12,0,36,759
1,0.1,49,596
20,0,108,27
22,0,19,6
14,0,49,1296
6,0,62,343
5,0,70,855
9,0,70,1212
24,0.2,81,589
25,0,26,931
12,0.2,105,635
16,0,90,570
16,0,71,291
21,0,114,499
12,0,27,1066
9,0,46,886
7,0,98,226
10,0,38,1315
13,0,92,23
7,0.1,105,492
2,0,127,97
5,0,14,57
6,0,67,547
18,0,49,790
7,0,110,861
19,0,59,1355
11,0,111,873
21,0,84,1152
23,0,125,721
17,0,80,811
12,0,35,374
17,0,26,442
4,0,31,405
18,0,67,1339
20,0,109,493
16,0,77,1423
13,0,94,758
12,0,104,1371
21,0,62,1150
9,0,111,801
15,0.1,30,142
2,0.1,116,804
15,0,94,438
5,0,104,541
16,0,11,285
4,0.1,95,799
4,0.2,125,232
16,0,55,395
19,0,68,868
4,0,49,1037
13,0.1,97,998
3,0,46,1079
2,0,34,583
5,0,81,82
13,0,108,1101
16,0.1,45,774
9,0,109,1333
7,0,20,1061
5,0,72,1097
23,0,32,874
24,0.2,94,320
5,0.2,90,554
16,0,27,1155
14,0,91,1363
1,0,65,594
12,0,49,1223
1,0.2,80,531
16,0,48,254
13,0,38,442
5,0,32,1387
8,0,114,1402
22,0,76,1202
9,0,16,528
8,0,124,789
2,0,103,569
9,0.1,102,1101
15,0,102,776
14,0,2,470
18,0,30,590
17,0,18,1083
16,0,104,123
10,0,28,1212
24,0,29,1053
5,0,40,148
15,0.1,76,839
13,0.1,97,1264
18,0,54,208
14,0,79,1022
17,0.1,100,413
20,0,119,430
4,0,26,2
24,0,56,285
15,0,79,751
6,0.2,90,967
22,0,19,1325
6,0,10,948
24,0,116,1086
24,0,93,982
20,0,128,588
14,0,43,1061
1,0,97,832
11,0,37,268
11,0,33,1058
1,0,10,1238
20,0,18,1399
11,0,76,682
18,0,44,1084
1,0,122,647
9,0,120,20
8,0.2,28,30
24,0,18,953
3,0.1,5,757
10,0,39,875
17,0,48,738
4,0,70,1174
10,0.2,27,291
4,0,107,1273
19,0.2,92,130
5,0,92,613
2,0,33,232
20,0.2,11,861
22,0,34,890
1,0,9,13
7,0,88,1001
8,0,8,951
11,0,117,205
5,0,67,1250
20,0,53,1140
1,0,32,1238
5,0.2,39,1174
13,0,50,1001
3,0,120,744
21,0,40,1057
23,0,30,1333
22,0,36,1193
24,0,55,144
23,0,15,594
11,0,8,1366
4,0,48,396
24,0,120,377
7,0.2,7,1410
17,0,69,616
19,0,70,328
